lat;lon;x;y;z;val;dqc;
 61.9327;5.22167;-509702;-79857;25;20;0;
 60.2286;11.0647;-217390;-301629;200;21.3;0;
 55.737;12.4237;-162450;-806407;27;18.5;0;
 59.9465;10.8103;-233469;-332082;189;21;0;
 59.6473;17.793;157147;-369597;54;23.6;0;
 62.2772;21.3639;328676;-64097;8;18.5;5;
 59.8753;10.8069;-234175;-339981;165;19.2;0;
 59.8714;17.6762;149540;-344941;29;21.3;0;
 60.3353;11.2649;-205654;-290431;168;20.6;0;
 63.0079;7.57808;-373737;22470;33;22.4;0;
 59.1302;10.2232;-272877;-420480;NA;14.6;1;
 69.0488;18.493;139656;677717;107.03;15.8;0;
 59.1451;10.4132;-261923;-419614;10;18.1;0;
 59.3042;18.2934;187235;-406435;23;27.1;4;
 55.8033;12.4605;-159838;-799078;NA;17.8;1;
 59.9179;10.7619;-236372;-335083;11;20.8;0;
 55.4934;12.082;-185221;-832756;32;17.8;0;
 55.2804;12.4397;-163479;-857584;33;18;0;
 59.8654;10.4991;-251415;-339919;43;26;4;
 63.3868;10.4246;-227720;51115;122;25.3;0;
 60.1854;24.9546;548792;-270530;NA;21.2;1;
 60.8017;11.0536;-214091;-237927;NA;20.4;1;
 62.2989;5.73496;-477290;-43517;NA;26.3;1;
 56.462;10.0463;-305887;-716709;7;23.5;0;
 60.2431;10.3738;-255379;-297479;163;19.7;0;
 57.6997;18.7591;224137;-583621;5;24.2;0;
 59.0531;17.2044;126313;-437047;NA;24.3;1;
 60.1288;15.193;10702;-319377;175;21.9;0;
 59.1916;18.7315;212843;-417600;20;18.1;0;
 60.2739;10.1841;-265575;-293291;672;20.9;0;
 59.7423;10.3363;-261486;-352944;146;18.2;0;
 60.138;13.4491;-85962;-317333;147.404;24.3;0;
 60.2363;24.7307;535690;-266818;NA;15.2;1;
 55.9526;11.8692;-196214;-780736;17;18.9;0;
 59.9088;10.5977;-245585;-335479;NA;17.6;1;
 55.6541;9.67383;-336319;-805014;NA;22.1;1;
 57.6583;12.117;-172147;-590937;0;18.7;0;
 58.4078;8.59536;-373608;-492536;NA;17.1;1;
 63.7811;11.5892;-167497;91300;15;23.6;0;
 59.7025;10.6306;-245313;-358525;7;21;0;
 56.1626;8.91595;-378661;-744075;2;17.6;0;
 60.2807;24.8718;542642;-260749;36;24.4;4;
 55.721;13.1622;-115950;-809797;36;16.2;0;
 60.5658;22.3699;402192;-247678;41;23;4;
 57.6647;11.8796;-186277;-589562;19;16.9;0;
 61.7716;6.23821;-459496;-105249;108;24.2;0;
 55.998;12.5412;-153927;-777486;22.1358;17.1;0;
 62.7533;8.62317;-324100;-11349;194;26.2;0;
 55.9009;12.4874;-157718;-788221;NA;18.8;1;
 58.5901;11.4844;-204205;-485243;84;16.7;0;
 59.9668;10.6444;-242547;-329213;NA;19.9;1;
 62.4576;6.14443;-453910;-29009;17;24.1;0;
 55.7553;12.3984;-163962;-804295;26;18.1;0;
 57.6631;12.0354;-176991;-590180;75;16.9;0;
 55.8795;9.91864;-318901;-781093;34;21;0;
 67.2775;14.3987;-25902;476218;12;24.2;4;
 60.011;11.0177;-221482;-325649;180;21.1;0;
 70.0826;29.7271;557681;853848;NA;11;1;
 61.4843;23.9201;472164;-135757;121;17.4;0;
 59.4233;17.9925;169524;-394017;NA;24.1;1;
 60.0373;11.3655;-201995;-323871;163;24.5;0;
 59.1333;11.3942;-206045;-424496;83;20.2;0;
 57.1161;12.2719;-165472;-651850;35;19.2;0;
 59.428;12.7564;-127101;-395221;77;22.3;5;
 55.4265;8.6927;-400587;-824797;2;19.8;0;
 59.9175;10.7861;-235027;-335216;73;21.2;0;
 59.9405;10.5207;-249628;-331661;191;20.3;0;
 59.8093;13.0258;-110541;-353271;118;24;0;
 60.1352;24.6663;533857;-278480;4;20.8;0;
 59.9022;10.5367;-249034;-335977;NA;21.7;1;
 59.8954;10.8453;-231889;-337887;182;19.8;0;
 59.7145;8.15322;-383828;-345073;947;12.7;0;
 67.6613;12.6906;-97925;520670;1;15.2;5;
 63.4275;7.85033;-354908;67287;4;24.2;5;
 60.2829;22.2667;400135;-279606;NA;21.9;1;
 58.8533;5.73295;-532471;-423048;12;16.5;0;
 55.6855;12.532;-155846;-812441;12;17.4;0;
 59.3285;13.5047;-84977;-407536;56;24.8;0;
 57.9259;12.5194;-146980;-562089;74;19.5;0;
 61.4556;23.5117;451097;-141852;92;19.3;0;
 60.3289;23.5804;471395;-265621;55;19.9;0;
 59.9285;10.7207;-238588;-333753;55;21.5;0;
 60.321;11.241;-207062;-291944;175;22;0;
 60.2;10.7176;-236749;-303581;256;22.4;0;
 60.4501;24.1512;500635;-247945;84;18.5;0;
 59.9016;10.7915;-234842;-337003;66.4421;21.1;0;
 55.7012;13.2521;-110340;-812173;68;17.2;0;
 62.4416;6.36892;-442711;-32337;36;22.1;0;
 59.2861;17.9723;169087;-409339;51;20.9;0;
 56.7007;8.68713;-386957;-682788;10;18.5;0;
 59.0017;5.72147;-530748;-406583;14;16.1;0;
 63.4002;10.4511;-226298;52508;179;26.7;4;
 55.6604;12.386;-165175;-814886;16;18.7;0;
 59.4341;10.6584;-245771;-388459;18;21.7;0;
 58.32;16.6837;98624;-519659;37;20.8;0;
 60.5108;22.4701;408345;-253127;24;9.9;4;
 59.281;10.481;-256995;-404782;75;18.8;0;
 55.8248;11.4029;-226210;-793498;NA;17.5;1;
 58.344;11.3427;-213987;-512187;NA;17.3;1;
 65.1649;15.8821;41225;241067;514;17.7;5;
 59.3888;12.121;-163271;-398150;118;24.8;5;
 59.37;18.126;177370;-399588;8;26.2;4;
 58.9482;6.94291;-462019;-421921;701;16.8;0;
 60.4644;5.36331;-526763;-242492;NA;19.3;1;
 55.617;12.572;-153611;-820207;10;18.9;0;
 55.7129;13.2399;-111074;-810842;77;16.1;0;
 56.3577;12.9504;-127037;-738142;166;15.3;0;
 63.3079;17.2127;110500;36138;141;18.3;5;
 60.0027;11.0183;-221506;-326573;199;20.8;0;
 56.5807;9.02026;-367844;-698103;NA;17.8;1;
 56.476;13.1639;-113430;-725311;53;16.5;0;
 59.3545;5.32907;-547138;-364406;35;14.8;0;
 67.2371;14.6232;-16258;471639;34;19.2;0;
 56.2362;12.8576;-133240;-751544;15;17.1;0;
 55.3275;11.9692;-193252;-851003;38;16.9;0;
 60.2035;24.6853;533758;-270805;26;22.3;0;
 58.4554;8.75563;-363773;-488172;16;18.2;0;
 69.644;18.9983;155694;745393;NA;12;1;
 60.1624;24.8572;543856;-273887;107.382;21.2;0;
 61.7945;9.17699;-305675;-120206;763;22.1;0;
 55.7589;12.4229;-162402;-803954;28;18.2;0;
 61.5135;8.88033;-324172;-149873;963;19;5;
 57.8562;14.1322;-51535;-572356;165;22.3;0;
 56.1772;9.57981;-337310;-746143;27;21.9;0;
 59.7411;10.7598;-237786;-354721;NA;23;1;
 59.5441;10.7456;-240032;-376562;45;21.8;0;
 59.9397;9.97245;-280130;-329491;83;20;0;
 55.7338;12.4298;-162080;-806781;28;17.9;0;
 55.6479;13.2064;-113391;-818063;15;18.9;0;
 61.3625;5.27188;-516663;-142951;NA;18.6;1;
 59.3453;6.21591;-497432;-372624;27;16.7;0;
 60.03;11.3555;-202596;-324651;210;23;0;
 58.106;8.11342;-405216;-523107;18;19;0;
 58.5782;5.66445;-540817;-452827;38;14.7;0;
 59.9551;10.7841;-234864;-331031;150;21.3;0;
 58.7599;17.061;119146;-469985;41;19.3;0;
 59.757;10.0315;-278417;-350032;11;19.2;0;
 63.8048;20.3467;262166;100398;41;18.5;0;
 68.8027;16.5453;62469;647150;1;16;0;
 56.1037;10.0664;-307722;-756785;71;24.9;4;
 59.3759;11.1635;-217601;-396750;NA;20;1;
 59.2559;11.1923;-216761;-410193;57;21.5;0;
 58.9408;5.6818;-533982;-412972;56;14.3;0;
 59.6427;9.66106;-300184;-361054;195;17.4;0;
 55.8095;14.1895;-51017;-801219;3.02077;16.7;0;
 59.9562;10.6536;-242115;-330425;NA;21.9;1;
 60.3118;5.35765;-529608;-259240;48;18.6;0;
 66.0739;13.8207;-53258;342459;NA;22.3;1;
 59.9544;10.8514;-231125;-331353;NA;19.8;1;
 59.2387;17.9788;169701;-414598;10;23.2;0;
 67.8641;20.2309;219768;550488;550;14.7;0;
 60.1946;24.6727;533217;-271889;NA;22.4;1;
 60.2851;11.2927;-204447;-296099;NA;28.3;1;
 56.4298;12.8606;-132332;-729898;270;16.4;0;
 59.4412;18.0494;172651;-391874;20;24.8;0;
 59.7799;10.7941;-235583;-350536;171;23.4;0;
 60.4511;22.3151;400663;-260703;NA;19;1;
 57.7786;14.1725;-49253;-581049;88;19.5;0;
 55.7374;12.4736;-159304;-806487;NA;23.2;1;
 58.2637;8.37362;-388151;-507214;39;18;0;
 59.9345;10.7874;-234831;-333332;111;20.9;0;
 61.1173;10.7338;-229087;-201782;NA;20;1;
 59.8841;9.92713;-283138;-335465;121;19.4;0;
 55.4778;9.017;-379517;-821040;62;23.6;0;
 55.7199;12.3942;-164387;-808246;26;18.4;0;
 59.7917;13.1667;-102710;-355464;15;23.7;0;
 57.4339;11.93;-184501;-615451;NA;19;1;
 68.5017;17.5434;104131;614813;2;20.5;0;
 63.3797;7.79452;-358261;62314;3;26.4;5;
 64.7563;20.9316;281020;208293;18;20.3;0;
 55.788;12.3407;-167445;-800486;NA;18;1;
 60.4041;15.5906;32466;-288599;81;20;0;
 59.2972;11.056;-224228;-405133;NA;21.6;1;
 59.2598;17.8559;162600;-412567;10;22;0;
 57.647;12.0098;-178602;-591905;18;21.7;4;
 60.3916;25.6533;583185;-241720;NA;22.4;1;
 60.5871;5.82296;-499870;-232651;NA;18.3;1;
 59.3175;18.1385;178364;-405396;27;19.8;0;
 63.2406;10.8347;-208392;33505;NA;25;1;
 58.2969;6.65873;-487619;-491857;10;19;0;
 59.1664;17.7249;155587;-423289;33;22.4;0;
 59.9453;10.7464;-237034;-331982;85;21;0;
 63.6141;27.1708;597891;125036;100;18.3;5;
 57.9308;13.4944;-89211;-563333;191;19.4;0;
 57.4602;9.98121;-301199;-605159;42;18.2;0;
 55.4823;11.6789;-210850;-832757;46;16.4;0;
 59.6236;18.4696;195324;-370379;46;21.8;0;
 60.2177;25.0885;555552;-265828;-6;20.6;1;
 58.0762;7.9782;-413504;-525552;12;20.3;0;
 62.0968;12.3223;-139316;-97534;NA;19.8;1;
 57.1694;10.1416;-294044;-638292;21;18.1;0;
 60.2537;5.43805;-526182;-266296;62;18.7;0;
 59.4983;5.91328;-512057;-353368;20;17.8;0;
 60.8359;6.18379;-476558;-207974;600;14.4;0;
 56.528;10.7386;-262717;-712405;27;19.9;0;
 58.1606;7.83387;-420921;-515255;32;18.7;0;
 56.0397;9.95992;-314911;-763413;63.2285;24.5;0;
 55.7014;12.404;-163853;-810342;15;18.5;0;
 60.3066;10.445;-250955;-290708;311;20.7;0;
 59.9609;10.8633;-230417;-330673;249;20.2;0;
 60.5563;15.2353;12873;-271784;NA;23.8;1;
 68.2899;16.5544;64222;589867;NA;20;1;
 59.7957;17.6476;148290;-353430;39;23.3;0;
 56.6884;8.75192;-383132;-684545;3;18.7;0;
 57.2974;18.5285;212866;-629262;27;22.9;0;
 60.1835;12.0051;-165719;-309444;165;23.9;0;
 58.0988;6.59849;-494000;-513312;12;16.5;0;
 68.4137;17.3945;98404;604753;74;16.5;0;
 56.0565;10.2064;-299399;-762715;NA;20.7;1;
 60.6747;17.2493;122570;-256487;11;17.4;0;
 59.9851;11.0318;-220877;-328575;148;22;0;
 59.0828;5.80322;-524816;-398308;NA;18;1;
 55.637;12.3616;-166823;-817443;7;18.5;0;
 59.7366;18.7028;207714;-357083;16;23;0;
 55.9411;12.2502;-172407;-783114;24;17.9;0;
 57.8603;12.493;-148829;-569344;96;17.5;0;
 62.942;21.5862;332559;10596;11;15.1;0;
 59.2852;11.0801;-222941;-406551;27;21.3;0;
 60.408;25.0796;551759;-244981;43;21.4;0;
 59.9437;10.6773;-240890;-331903;123;21.6;0;
 58.189;8.19895;-399225;-514434;NA;17.8;1;
 59.7787;5.38354;-537039;-318145;22;17.9;0;
 57.4882;12.0981;-174132;-609862;28;17.9;0;
 69.6781;19.0541;157623;749341;23;11.8;0;
 58.4377;8.77465;-362860;-490244;43;15.3;0;
 59.8987;10.561;-247707;-336460;26;21.9;0;
 55.6973;12.572;-153272;-811216;40;16.8;0;
 56.0747;10.1579;-302270;-760456;NA;20.9;1;
 55.9367;12.2791;-170617;-783684;18.1559;17.7;0;
 59.1246;18.3253;190082;-426328;26;21.2;0;
 60.1587;24.7982;540689;-274792;6;19;0;
 55.7806;11.6909;-208370;-799415;8;19.3;0;
 58.1162;7.95705;-414256;-520979;11;18.9;0;
 59.1985;9.60547;-307449;-410105;NA;18.8;1;
 69.687;18.9413;153182;750064;NA;12.4;1;
 63.5836;9.92151;-250983;74810;0;22.4;0;
 68.439;17.4553;100794;607672;137;14.7;0;
 59.8192;10.7992;-235012;-346187;NA;22.2;1;
 59.5395;10.3315;-263393;-375452;33;17.9;0;
 58.7454;17.0365;117782;-471645;NA;25.9;1;
 59.3834;10.4239;-259425;-393173;48;20.5;0;
 59.9363;10.8138;-233348;-333228;NA;20.8;1;
 62.2522;25.4319;537741;-39440;139;19.4;0;
 55.9875;12.4988;-156626;-778559;20;17.2;0;
 59.8632;17.3457;131115;-346575;0;21.5;0;
 57.0807;12.2758;-165403;-655813;7;18.2;0;
 59.8558;17.6086;145836;-346832;27;20.6;0;
 57.7764;12.251;-163587;-578114;NA;14.6;1;
 55.6972;12.5487;-154742;-811171;12;18.6;0;
 63.2745;9.82749;-258382;40921;NA;22.8;1;
 55.7883;12.1528;-179267;-799946;21;18.2;0;
 55.2604;11.8554;-200870;-858169;44;18.7;0;
 59.8405;9.58209;-302760;-338732;228;17;0;
 58.7075;15.7736;44799;-477467;40;26.9;4;
 59.2099;10.4489;-259378;-412556;16;16.2;0;
 59.9395;10.6927;-240065;-332427;75;20.7;0;
 62.9941;14.5764;-21388;-586;360;18.9;0;
 62.4579;6.1287;-454706;-28865;37;24.5;0;
 62.9734;9.53222;-275940;8781;488;22.9;0;
 58.7824;11.2303;-217692;-463003;13;16.5;0;
 59.2458;10.9959;-227997;-410637;25;21.2;0;
 55.4109;11.3274;-233600;-839535;42;20.7;0;
 59.7572;10.4666;-254076;-351811;127;18.7;0;
 58.317;15.1389;8138;-521276;132;21.2;0;
 55.5876;13.0637;-122613;-824556;15;18.6;0;
 63.4316;10.421;-227545;56097;49;25.8;4;
 58.0626;11.8638;-185054;-545155;55;20;0;
 60.1888;25.0676;554912;-269186;14;20;0;
 59.4051;10.7003;-243619;-391842;52;18.5;0;
 56.2024;13.13;-116414;-755854;61;15.5;0;
 59.9547;10.9306;-226717;-331601;190;22.1;0;
 55.5499;9.5179;-347136;-815821;34;20.4;0;
 55.7455;12.2944;-170559;-805121;37;18.1;0;
 62.9589;9.52745;-276317;7195;488;25.5;0;
 55.8117;12.9808;-127072;-799299;16;21.2;4;
 60.2851;11.292;-204486;-296096;NA;25.7;1;
 59.6972;8.05322;-389620;-346387;774;12.4;0;
 61.5978;9.73484;-278249;-144535;249;28.9;0;
 55.9419;12.3225;-167872;-783216;50;17.6;0;
 59.0119;5.63909;-535262;-404775;10;15.6;0;
 62.6387;6.26872;-444853;-9927;25;21.2;0;
 63.3116;12.1134;-144116;37884;610;23.7;0;
 69.6609;18.959;154049;747188;NA;10;1;
 56.0884;10.1272;-304066;-758782;NA;24;1;
 62.6813;28.7553;696627;39355;106.465;18.1;5;
 59.7729;10.496;-252309;-350182;85.2914;21.3;0;
 55.6325;12.1032;-183174;-817244;51;18.5;0;
 57.0167;10.057;-300464;-654916;7;19.5;0;
 62.0723;9.11376;-306161;-89138;644;20.9;0;
 60.3458;25.1371;555968;-251324;42;19.5;0;
 58.1537;8.0669;-407370;-517521;66;17.6;0;
 60.1756;10.3413;-257714;-304844;300;17.9;0;
 57.7584;16.6379;97538;-582379;10;23;0;
 59.7698;10.0755;-275847;-348800;98;18;0;
 61.2477;8.90481;-325677;-179430;887;22.4;4;
 55.3437;10.4271;-291313;-843379;24;23.7;0;
 59.1378;11.404;-205458;-424026;107;19.9;0;
 59.6004;9.79194;-293223;-366354;76;18.4;0;
 59.53;5.87081;-513935;-349533;12;18.1;0;
 60.2383;24.8365;541435;-265711;27;21;0;
 59.2731;11.058;-224279;-407820;58;20.6;0;
 68.8144;16.5102;61020;648424;30.5837;14;0;
 62.1022;5.55269;-489815;-63789;12;21.8;0;
 55.073;9.32392;-364102;-868021;45;22.6;0;
 57.6834;18.3529;200036;-586778;40;23.6;0;
 60.1735;24.9191;547054;-272141;9;20.3;0;
 59.2114;10.8842;-234594;-414061;33;19.2;0;
 59.5072;10.6924;-243304;-380463;NA;19;1;
 57.8283;12.0217;-176955;-571719;27;17.9;0;
 59.9985;5.49171;-527437;-294835;45;18.3;0;
 59.7578;10.819;-234350;-353082;NA;22.5;1;
 59.4281;17.8128;159328;-393942;45;23.6;0;
 58.8549;5.72791;-532733;-422829;NA;14.7;1;
 66.2542;13.978;-45836;362415;12;24.9;0;
 59.9189;10.6559;-242267;-334578;31;21.4;0;
 62.6298;9.50405;-280620;-29165;NA;27;1;
 55.346;10.3693;-294970;-842858;30;23.6;0;
 62.4504;25.638;544639;-15960;170;17.8;0;
 55.794;12.3706;-165536;-799892;NA;22.5;1;
 60.8764;10.9595;-218667;-229315;157;25.6;0;
 59.9452;10.8055;-233746;-332209;179;20.7;0;
 62.2058;6.10872;-459588;-56490;46;23.6;0;
 58.3696;11.9381;-179043;-511155;100;20.6;0;
 67.2806;14.4713;-22772;476536;43;19.9;0;
 55.7618;12.4659;-159681;-803737;25;17.3;0;
 60.1869;24.8636;543790;-271138;7;29;4;
 63.1907;8.84254;-308335;35978;NA;30.4;1;
 60.3515;18.3307;183316;-289854;20;19.3;0;
 60.089;10.9935;-222286;-316897;210;22.1;0;
 59.4528;17.9104;164728;-390947;35;22.7;0;
 56.0954;12.65;-146721;-766843;NA;17;1;
 59.3375;18.0266;171904;-403475;30;20.1;0;
 59.8609;10.6632;-242296;-341049;65;22.2;0;
 63.4283;10.3912;-229049;55837;1;27;4;
 62.1089;27.3755;639836;-37330;109;18;5;
 59.6746;9.66426;-299710;-357528;202;17.6;0;
 63.8911;10.965;-197345;105283;37;25.2;0;
 55.61;13.0326;-124505;-821987;8;18.4;0;
 61.5055;23.6998;460257;-135018;101;22.3;4;
 55.7069;12.5938;-151856;-810193;NA;17.1;1;
 62.7495;7.2197;-395165;-3919;125;25.4;0;
 61.0089;14.5332;-25172;-221353;163;17.1;5;
 61.4287;22.344;389844;-152457;57;17.9;5;
 55.8008;11.3997;-226561;-796171;84;17.1;0;
 60.373;5.19998;-537167;-251198;65;18;0;
 58.4344;8.74153;-364820;-490423;24;16.1;0;
 59.0044;5.72976;-530234;-406354;14;16.4;0;
 59.1549;9.65814;-304857;-415197;23.652;16.3;0;
 56.4231;10.8672;-255553;-724634;34;19;0;
 59.9201;10.9689;-224827;-335581;192;21.3;0;
 62.8493;27.6457;637541;46133;105;16.8;0;
 56.1653;14.8699;-8109;-761691;5;16.1;0;
 57.5071;10.4806;-270912;-602157;3;16.5;0;
 56.2686;13.3824;-100518;-748873;185;14.8;0;
 59.852;8.06398;-387163;-329313;NA;12.2;1;
 58.1988;11.4755;-207112;-528794;12;19.2;0;
 60.2123;24.7529;537307;-269273;37;20.1;0;
 61.6565;12.9358;-108981;-147655;634;20.7;5;
 60.1945;5.33951;-532551;-272001;NA;18.2;1;
 60.0867;11.4739;-195675;-318714;186;25;0;
 56.9223;14.8085;-11683;-677004;180;15.7;0;
 55.4659;10.0161;-316385;-827775;18;23;0;
 60.6816;10.8154;-227864;-250447;261;21.1;0;
 68.7533;17.786;112840;643321;0;18.8;0;
 62.472;6.24281;-448681;-28113;20.8837;22.5;0;
 60.8567;6.49127;-459731;-207919;455;17.5;0;
 55.9854;12.4056;-162469;-778562;38;24.3;4;
 59.2606;10.4552;-258620;-406946;34;17.4;0;
 59.1315;11.3714;-207358;-424623;77;19.8;0;
 55.6871;12.441;-161582;-812037;18;18.5;0;
 62.2337;25.6943;551484;-39247;135;18.1;0;
 60.8165;11.0885;-212099;-236399;161;20.7;0;
 59.3722;5.24676;-551461;-361754;22;15.5;0;
 59.4867;10.0137;-281744;-379970;72;18.1;0;
 55.799;12.4922;-157862;-799638;18.4669;24.3;4;
 59.21;9.62057;-306483;-408900;70;16.5;0;
 59.8753;10.8183;-233539;-340023;160;21.3;0;
 54.8216;9.35454;-364616;-896297;47;20.3;0;
 57.9949;11.5397;-204567;-551718;4;19.4;0;
 59.5259;12.0303;-167706;-382659;NA;23.4;1;
 56.0549;12.6931;-144194;-771472;42;17.2;0;
 55.3782;13.116;-119990;-848115;1;17.2;0;
 57.8209;12.9894;-119508;-574775;170;18.6;0;
 60.7226;10.8505;-225661;-246017;NA;19.8;1;
 55.7991;12.4935;-157780;-799630;74.3664;18.3;0;
 57.507;11.9575;-182463;-607374;NA;19.1;1;
 60.5403;22.3107;399297;-250866;NA;18.4;1;
 60.1857;24.7601;538148;-272140;80.2;22.6;0;
 58.7323;5.66379;-538369;-435820;33;15.3;0;
 58.3787;15.6966;40737;-514182;77;22;0;
 62.3466;5.60159;-483339;-37272;14;24.4;0;
 59.8923;10.5322;-249361;-337060;43;22.1;0;
 60.3711;25.0877;552841;-248969;35;18.1;0;
 63.8335;23.1616;399172;118050;10;23.8;5;
 59.1383;10.1873;-274856;-419427;62;17.4;0;
 58.4392;8.78748;-362098;-490150;7;16.2;0;
 60.4153;10.5498;-244354;-279042;286;20.7;0;
 67.6186;28.6312;574807;575299;208;28.4;5;
 61.6006;5.07417;-523009;-115176;92;19.1;0;
 56.9567;9.23845;-350697;-657455;NA;20.2;1;
 61.2958;23.698;463308;-158144;NA;18.8;1;
 59.9484;10.9126;-227763;-332238;159;22.6;0;
 58.7648;5.84852;-527276;-433765;127.804;16.9;0;
 60.3615;24.4459;518086;-255369;70;20.2;0;
 59.8785;10.4824;-252244;-338398;51;21.7;0;
 59.6077;11.4392;-200551;-371867;163;20.9;0;
 61.226;28.9794;742708;-116241;77;18.1;5;
 59.9267;10.7562;-236625;-334084;NA;21.5;1;
 58.9782;9.66304;-306211;-434845;50.3;17.5;0;
 60.4101;22.2028;395048;-265932;33;17.2;0;
 59.9242;10.4992;-250951;-333388;NA;23.3;1;
 55.9193;14.2859;-44812;-788994;3;15.5;0;
 59.766;10.2195;-267827;-349831;143;20.7;0;
 62.9711;8.67622;-319035;12486;52;27.9;0;
 59.9076;10.5227;-249772;-335323;103;20.4;0;
 56.9628;9.56917;-330558;-658527;4;20.8;0;
 56.9968;15.0695;4231;-668691;244;16;0;
 59.2933;10.4972;-255979;-403480;8;18.4;0;
 58.3439;6.27416;-509256;-483680;78;16.8;0;
 59.4266;18.003;170101;-393622;45;21.8;0;
 59.7904;10.2543;-265681;-347265;39;23.7;4;
 55.741;13.7952;-75977;-808502;NA;17.3;1;
 58.6136;6.25767;-506135;-453748;501;15;0;
 63.127;7.81026;-360617;34303;59;23.2;0;
 55.206;12.144;-182718;-865124;5;18.8;0;
 58.9526;5.65398;-535374;-411439;23;15.9;0;
 60.8022;9.41837;-302606;-231302;900;16.2;0;
 61.3059;27.0149;638004;-128625;86;13.6;5;
 60.3976;5.31029;-530755;-249407;15;18.4;0;
 55.9063;8.50948;-406768;-770152;NA;18;1;
 60.2338;21.553;361535;-289267;5;20.2;5;
 59.376;16.5223;86386;-402209;18;22.1;0;
 59.5829;11.1604;-216401;-373721;135;21.8;0;
 58.7739;5.6425;-538916;-431053;55;15.3;0;
 56.2021;10.0663;-306884;-745802;NA;18.6;1;
 58.2793;11.4589;-207592;-519774;33;19.2;0;
 59.1285;10.214;-273415;-420630;29;16.3;0;
 56.1846;10.4464;-283421;-749500;3;20.9;0;
 59.826;5.13911;-549779;-310873;8;15.7;0;
 60.1285;19.9285;273012;-308959;55;18.3;0;
 59.1387;10.405;-262442;-420292;44;16.2;0;
 60.2509;24.9893;549562;-263029;15;19.1;0;
 55.7308;12.4721;-159427;-807222;28.6128;17.8;0;
 58.4036;7.33077;-447111;-484932;NA;14.7;1;
 59.4526;18.0972;175294;-390476;NA;24.1;1;
 55.6353;12.5777;-153173;-818171;25;15.7;0;
 59.8945;10.8418;-232090;-337974;169;23.1;0;
 59.9165;10.646;-242837;-334807;31;22.1;0;
 63.4291;10.5522;-221055;55362;6;25.2;0;
 60.2096;25.0775;555092;-266813;16;22.5;0;
 63.5827;9.95878;-249153;74566;12;22.7;0;
 58.5921;16.1819;68677;-489972;15;22;0;
 59.2339;10.9448;-230986;-411778;59;18.7;0;
 62.6588;27.0331;610968;19392;110;16.1;5;
 56.0468;10.2665;-295732;-764076;11;24.2;0;
 59.7626;10.8542;-232346;-352677;168;21.3;0;
 55.5962;12.9823;-127735;-823434;10;19.8;0;
 58.9569;5.84213;-524602;-412515;13;16.8;0;
 61.4787;6.06014;-473289;-136228;172;23;0;
 59.6592;10.639;-245168;-363368;91;19.1;0;
 59.8993;10.7941;-234714;-337268;141;21.1;0;
 59.3377;18.0392;172618;-403419;19;20;0;
 62.9377;10.2097;-242113;2095;NA;26.1;1;
 55.002;11.9668;-195126;-887464;32;20.9;0;
 58.4201;14.1717;-48379;-509474;116;20.3;0;
 59.9374;10.9606;-225168;-333629;175;22.6;0;
 60.9428;26.8009;634141;-170447;91;16.2;0;
 58.8784;5.77174;-529858;-420599;13;15.9;0;
 57.7236;12.0715;-174530;-583531;61;16.5;0;
 55.615;12.3825;-165603;-819960;3;17.7;0;
 55.8309;9.84738;-323799;-786163;56;19.4;0;
 60.3884;5.22489;-535552;-249711;66;18.5;0;
 59.4373;10.6866;-244153;-388211;39;20.5;0;
 63.5645;19.4989;222538;70558;4;18.5;5;
 59.7637;7.37524;-426599;-334725;803;12.5;0;
 67.2778;14.3845;-26514;476257;40.7;19.5;0;
 59.1434;15.127;7259;-429141;49;23.6;0;
 59.1244;10.4074;-262419;-421891;49;16.2;0;
 61.2497;10.493;-240965;-186206;762;21;0;
 61.4969;21.8411;362447;-147858;NA;18.2;1;
 56.1401;9.56371;-338660;-750196;45;20.3;0;
 56.9544;8.59218;-389936;-653989;24;19.1;0;
 55.6553;12.3452;-167775;-815352;NA;19.3;1;
 57.0726;12.2685;-165885;-656698;8;18.1;0;
 59.5651;10.5841;-248969;-373614;128;18.3;0;
 59.1168;14.2037;-45548;-431831;89;22.5;0;
 63.265;13.8353;-58259;29994;0;18.1;5;
 59.025;6.03415;-512619;-406549;27;18.1;0;
 59.976;11.0371;-220645;-329605;127;21.5;0;
 55.6242;13.5366;-92580;-821247;47;17;0;
 59.8307;10.4679;-253427;-343651;48;20.9;0;
 67.7599;15.0251;1060;529914;1;17.8;5;
 55.8766;9.54468;-342343;-779494;55;21;0;
 63.3782;13.1501;-92163;43380;382;18.3;0;
 70.0598;27.5447;476678;833794;49;14.4;5;
 56.0193;12.1762;-176659;-774165;36;18.2;0;
 55.9616;12.3026;-169027;-780960;48;17.5;0;
 59.4672;16.3075;73992;-392319;NA;24.6;1;
 60.4792;25.0758;550316;-237186;56;20.5;0;
 58.9034;5.71427;-532734;-417366;30;16;0;
 63.2681;18.7832;189118;35376;28;21.7;0;
 59.7573;9.3611;-315890;-346900;NA;13.8;1;
 55.6679;12.4606;-160430;-814236;NA;18.3;1;
 55.6729;12.5513;-154682;-813898;177;24.2;4;
 56.2473;12.5306;-153519;-749573;7;17.1;0;
 56.0878;12.4154;-161395;-767131;52;17.8;0;
 61.2462;12.0473;-157957;-191417;565;21.4;0;
 58.9087;5.73377;-531538;-416943;NA;16.1;1;
 60.3787;5.32759;-530130;-251630;12;18;0;
